12770,Aid for Starving Children, 182 Farmers Lane Suite 201 Santa Rosa CA 95405 tel: (707) 528-3499 : 52-1224507 null,http://aidforstarvingchildren.org/,2 stars,$12271276,Human Services,Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12770,info@aidforstarvingchildren.org
3803,The Aims Project, P.O. Box 2640 San Ramon CA 94583 tel: (510) 583-9795 fax: (510) 733-6579 : 94-3231546 ,http://www.aimshospital.org/how-to-help/donation-in-usa/,2 stars,$544520,International,Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3803,donations@aimsproject.org
6627,Akron Art Museum, One South High Street Akron OH 44308 tel: (330) 376-9185 fax: (330) 376-1180 : 34-0813426 ,http://www.akronartmuseum.org,2 stars,$3704637,Arts Culture Humanities,Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6627,mail@akronartmuseum.org
9645,Alabama Symphony Orchestra, 3621 Sixth Avenue South Birmingham AL 35222 tel: (205) 251-6929 fax: (205) 251-6840 : 63-1103036,http://www.alabamasymphony.org/,2 stars,$5966022,Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9645,
10988,The Albert Baker Fund, 1510 J Street Suite 150 Sacramento CA 95814 tel: (800) 269-0388 fax: (916) 594-9602 : 94-1613751,http://www.albertbakerfund.org,2 stars,$1346033,Education,Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10988,admin@albertbakerfund.org
8155,Aldersgate Renewal Ministries, 121 East Avenue Goodlettsville TN 37072 tel: (877) 857-9372 fax: (615) 851-9372 : 58-1322015 ,http://www.aldersgaterenewal.org,2 stars,$802242,Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8155,info@aldersgaterenewal.org
10421,The Aleph Institute, 9540 Collins Avenue Surfside FL 33154 tel: (305) 864-5553 fax: (305) 864-5675 : 59-2291627 ,http://www.alephinstitute.org,2 stars,$1916408,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10421,admin@aleph-institute.org
5582,All Children's Hospital Foundation, 500 Seventh Avenue S 6th Floor St. Petersburg FL 33701 tel: (727) 767-4199 fax: (727) 767-4107 : 59-2481738,http://www.allkids.org/body.cfm?id=19,2 stars,$15504409,Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5582,ameens@allkids.org
11551,All God's Children International, 3308 Northeast Peerless Place Portland OR 97232 tel: (800) 214-6719 fax: (503) 282-2582 : 93-1052909 ,http://allgodschildren.org,2 stars,$3856152,International,Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11551,info@allgodschildren.org
11738,All India Movement for Seva, P.O. Box 639 Saylorsburg PA 18353 tel: (570) 402-1244 fax: (570) 992-9680 : 11-3573392 ,http://www.aimforseva.org/,2 stars,$1639367,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11738,janetf@aimforseva.org
8692,All Saints' Academy, 5001 State Road 540 W Winter Haven FL 33880 tel: (863) 595-1159 fax: (863) 595-1163 : 59-3246571 ,http://www.allsaintsacademy.com/,2 stars,$12383722,Education,Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8692,advancement@allsaintsacademy.com
9418,Allentown Rescue Mission, 355 Hamilton Street P.O. Box 748 Allentown PA 18105 tel: (610) 740-5500 fax: (610) 740-0646 : 23-6005983,http://www.allentownrescuemission.org,2 stars,$2584931,Human Services,Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9418,info@allentownrescuemission.org
3232,Alliance of Confessing Evangelicals, 600 Eden Road Lancaster PA 17601 tel: (800) 956-2644 fax: (215) 735-5133 : 23-1352120 ,http://www.alliancenet.org,2 stars,$3246256,Religion,Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3232,Alliance@AllianceNet.org
3233,Alliance to Save Energy, 1850 M Street NW Suite 600 Washington DC 20036 tel: (202) 857-0666 fax: (202) 331-9588 : 52-1082991,http://www.ase.org,2 stars,$9715391,Environment,Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3233,info@ase.org
14086,Alpha USA, 2275 Half Day Road Suite 185 Bannockburn IL 60015 tel: (800) 362-5742 fax: (646) 219-0586 : 13-3962840,http://www.alphausa.org/Groups/1000060778/For_my_Church.aspx,2 stars,$7080395,Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14086,questions@alphausa.org
9610,The ALS Association of Georgia, 1955 Cliff Valley Way Suite 116 Atlanta GA 30329 tel: (888) 636-9940 fax: (404) 636-9949 : 58-1943490,http://webga.alsa.org/site/PageServer?pagename=GA_homepage,2 stars,$686404,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9610,info@alsaga.org
6528,America SCORES, 520 Eighth Avenue 2nd Floor Suite 201C New York NY 10018 tel: (212) 868-9510 fax: (212) 868-9533 : 52-1955491,http://www.americascores.org,2 stars,$5212445,Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6528,info@americascores.org
5137,America-Israel Friendship League, 134 East 39th Street New York NY 10016 tel: (212) 213-8630 fax: (212) 683-3475 : 23-7252135 ,http://www.aifl.org,2 stars,$1262188,International,International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5137,aifl@aifl.org
6217,American Action Fund for Blind Children and Adults, 1800 Johnson Street Suite 100 Baltimore MD 21230 tel: (410) 659-9315 fax: (410) 685-5653 : 52-1192529,http://www.actionfund.org,2 stars,$4856934,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6217,actionfund@actionfund.org
6598,American Anti-Vivisection Society, 801 Old York Road Suite 204 Jenkintown PA 19046 tel: (800) 729-2287 fax: (215) 887-2088 : 23-0341990,http://www.aavs.org,2 stars,$2413550,Animals,Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6598,aavs@aavs.org
12777,American Border Patrol, 2160 East Fry Boulevard #426 Sierra Vista AZ 85635 tel: (800) 600-8642 fax: (520) 803-7730 : 42-1542666,http://americanborderpatrol.com/,2 stars,$1330449,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12777,info@americanborderpatrol.com
6182,American Brain Foundation, 201 Chicago Avenue Minneapolis MN 55415 tel: (866) 770-7570 fax: (651) 454-2746 : 41-1717098 ,https://www.AmericanBrainFoundation.org/,2 stars,$4926190,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6182,info@americanbrainfoundation.org
6495,American Cancer Society, 250 Williams Street NW Atlanta GA 30303 tel: (800) 227-2345 TTY: (866) 228-4327 : 13-1788491P.O. Box 22718,http://www.cancer.org,2 stars,$924453841,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6495,mary.ruth.barnes@cancer.org
9257,American Cinematheque, 6712 Hollywood Boulevard Hollywood CA 90028 tel: (323) 461-2020 fax: (323) 461-9737 : 95-3902004 ,http://www.americancinemathequecalendar.com/,2 stars,$2251670,Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9257,info@americancinematheque.com
11704,American Civil Liberties Union of New Jersey Foundation, PO Box 32159 Newark NJ 07101 tel: (973) 642-2084 : 22-2010593 null,http://aclu-nj.org,2 stars,$810439,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11704,donor@aclu-nj.org
5021,American Committee for Shaare Zedek Medical Center In Jerusalem, 55 West 39th Street 4th Floor New York NY 10018 tel: (800) 346-1592 fax: (212) 764-8116 : 13-5645878,http://www.acsz.org,2 stars,$16326316,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5021,national@acsz.org
9255,American Composers Forum, 522 Landmark Center 75 West 5th Street Saint Paul MN 55102 tel: (651) 228-1407 fax: (651) 291-7978 : 23-7452688,http://composersforum.org/,2 stars,$1804862,Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9255,kvandorn@composersforum.org
3248,The American Congress of Obstetricians and Gynecologists, 409 Twelfth Street SW P.O. Box 96920 Washington DC 20024 tel: (202) 863-2546 fax: (202) 554-3490 : 36-2217981,http://www.acog.org,2 stars,$30976204,Health,Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3248,development@acog.org
8177,American Council on Science and Health, 1995 Broadway Suite 202 New York NY 10023 tel: (866) 905-2694 fax: (212) 362-4919 : 13-2911127,http://www.acsh.org/,2 stars,$1457379,Public Benefit,Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8177,acsh@acsh.org
14947,American Dance Institute, 1570 East Jefferson Street Rockville MD 20852 tel: (301) 984-3003 fax: (301) 468-5841 : 52-2158599 ,http://www.americandance.org/,2 stars,$9265905,Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14947,sdavis@americandance.org
3251,American Diabetes Association, 1701 North Beauregard Street Alexandria VA 22311 tel: (800) 342-2383 : 13-1623888P.O. Box 7023Merrifield VA 22116,http://www.diabetes.org,2 stars,$224984000,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3251,giving@diabetes.org
5477,American Forests, 1220 L Street NW Suite 750 Washington DC 20005 tel: (202) 737-1944 fax: (202) 737-2457 : 53-0196544,http://www.americanforests.org,2 stars,$3913595,Environment,Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5477,info@americanforests.org
8547,American Foundation for Disabled Children, 84 New Dorp Plaza Suite 207 Staten Island NY 10306 tel: (718) 987-6911 fax: (718) 980-1271 : 13-3636844,http://www.amfdc.org/,2 stars,$3543335,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8547,contact@amfdc.org
3255,American Foundation for the Blind, 2 Penn Plaza Suite 1102 New York NY 10121 tel: (800) 232-5463 fax: (212) 502-7600 : 13-5562161,http://www.afb.org,2 stars,$7801640,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3255,contributions@afb.net
3339,American Friends of Bar-Ilan University, 160 East 56th Street New York NY 10022 tel: (212) 906-3900 fax: (212) 906-3937 : 13-6192275 ,http://www.afbiu.org,2 stars,$315332614,Education,Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3339,info@afbiu.org
9460,American Friends of IDC, 116 East 16th Street 11th Floor New York NY 10003 tel: (212) 213-5961 fax: (212) 213-6436 : 31-1577589,http://afidc.org/,2 stars,$5263379,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9460,felicia@afidc.org
12796,American Friends of Meir Panim, 5316 New Utrecht Avenue Bklyn NY 11219 tel: (877) 736-6283 fax: (718) 437-0999 : 20-1582478 ,http://www.meirpanim.org,2 stars,$3089455,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12796,info@meirpanim.org
10147,American Friends of Migdal Ohr, 1560 Broadway Suite 807 New York NY 10036 tel: (212) 397-3700 fax: (212) 397-8515 : 13-3389558,http://migdalohrusa.org,2 stars,$2810831,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10147,beth@migdalohrusa.org
6101,American Friends of Museums in Israel, 36 West 44th Street Suite 1209 New York NY 10036 tel: (212) 319-0555 fax: (212) 754-2987 : 23-7443023,http://www.museumsinisrael.org,2 stars,$3310714,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6101,eshapiro@museumsinisrael.org
3258,American Friends of the Israel Democracy Institute, 1266 West Paces Ferry Road Suite 615 Atlanta GA 30327 tel: (404) 240-7997 : 13-3348313 ,http://www.idi.org.il/sites/english/AFIDI/Pages/AFIDILobby.aspx,2 stars,$8187788,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3258,info@afidi.org
5131,American Friends of the Israel Museum, 500 Fifth Avenue Suite 2540 New York NY 10110 tel: (212) 997-5611 fax: (212) 997-5536 : 23-7182582,http://www.afimnyc.org/,2 stars,$34137504,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5131,info@afimnyc.org
9377,American Friends of the Yitzhak Rabin Center for the Study of Israel, 36-12 34th Avenue 4th Floor Astoria NY 11106 tel: (212) 616-6161 : 13-3962392 ,http://www.friendsofrabin.org,2 stars,$1786537,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9377,jeannie@jgerzon.com
5473,American Friends of Yeshivot Bnei Akiva, 11 Broadway Suite 901 New York NY 10004 tel: (212) 248-0471 fax: (212) 248-0473 : 52-6080692,http://www.afyba.org/,2 stars,$1260548,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5473,office@afyba.org
10990,American Hiking Society, 1422 Fenwick Lane Silver Spring MD 20910 tel: (800) 972-8608 fax: (301) 565-6714 : 51-0211993 ,http://www.americanhiking.org/,2 stars,$1114345,Environment,Botanical Gardens Parks and Nature Centers,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10990,info@americanhiking.org
3262,American Humane Association, 1400 16th St. N.W. Suite 360 Washington DC 20036 tel: (866) 227-4645 fax: (202) 450-2335 : 84-0432950,http://www.americanhumane.org,2 stars,$12756372,Animals,Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3262,info@americanhumane.org
10951,The American Indian Science and Engineering Society, 2305 Renard SE Suite 200 Albuquerque NM 87106 tel: (505) 765-1052 fax: (505) 765-5608 : 73-1023474,http://www.aises.org/,2 stars,$2312172,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10951,
12005,American Institute for Economic Research, 250 Division Street P.O. Box 1000 Great Barrington MA 01230 tel: (888) 528-1216 fax: (413) 528-0103 : 04-2121305,http://www.aier.org/,2 stars,$1518501,Public Benefit,Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12005,info@aier.org
8191,American Jewish Historical Society, 15 West Sixteenth Street New York NY 10011 tel: (212) 294-6160 fax: (212) 294-6161 : 13-1764804 ,http://www.ajhs.org,2 stars,$1944783,Arts Culture Humanities,Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8191,info@ajhs.cjh.org
3273,American Life League, P.O. Box 1350 Stafford VA 22555 tel: (888) 546-2580 fax: (540) 659-2586 : 52-1238301 ,http://www.all.org,2 stars,$5022739,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3273,jbrown@all.org
6145,American Liver Foundation, 39 Broadway Suite 2700 New York NY 10006 tel: (800) 223-0179 fax: (212) 483-8179 : 36-2883000,http://www.liverfoundation.org,2 stars,$7745144,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6145,info@liverfoundation.org
3274,American Lung Association National Headquarters, 55 West Wacker Drive Suite 1150 Chicago IL 60601 tel: (800) 586-4872 fax: (202) 452-1805 : 13-1632524,http://www.lungusa.org,2 stars,$42808235,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3274,info@lungusa.org
8072,American Printing House For The Blind, 1839 Frankfort Avenue P.O. Box 6085 Louisville KY 40206 tel: (800) 223-1839 fax: (502) 899-2274 : 61-0444640,http://www.aph.org/,2 stars,$18836267,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8072,development@aph.org
8439,American Skin Association, 6 East 43rd Street 28th Floor New York NY 10017 tel: (212) 889-4858 fax: (212) 889-4959 : 13-3401320,http://www.americanskin.org/,2 stars,$1144899,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8439,info@americanskin.org
6863,American Society for the Defense of Tradition Family and Property, P.O. Box 787 Rossville KS 66533 tel: (888) 317-5571 fax: (717) 225-7382 : 23-7325778 ,http://www.tfp.org,2 stars,$8530115,Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6863,tfp@tfp.org
13501,American Society of Transplantation, 15000 Commerce Parkway Suite C Mount Laurel NJ 08054 tel: (856) 439-9986 fax: (856) 439-9982 : 42-1182936,http://www.myast.org/,2 stars,$4465515,Health,Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13501,info@myAST.org
8905,American Textile History Museum, 491 Dutton Street Lowell MA 01854 tel: (978) 441-0400 fax: (978) 441-1412 : 04-2276089 ,http://www.athm.org,2 stars,$1297088,Arts Culture Humanities,Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8905,membership@athm.org
7914,American Tinnitus Association, 522 SW 5th Ave Suite 825 Portland OR 97204 tel: (800) 634-8978 fax: (503) 248-0024 : 93-0749558,http://www.ata.org/,2 stars,$1092575,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7914,tinnitus@ata.org
11039,America's Keswick, 601 Route 530 Whiting NJ 08759 tel: (732) 350-1187 fax: (732) 849-2926 : 21-0715335 ,http://www.americaskeswick.org,2 stars,$4005390,Human Services,Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11039,info@americaskeswick.org
3294,Amnesty International USA, Five Penn Plaza New York NY 10001 tel: (212) 807-8400 fax: (212) 627-1451 : 52-0851555 ,http://www.amnestyusa.org/,2 stars,$38757103,International,International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3294,aimember@aiusa.org
13938,An Achievable Dream Middle & High School, 5720 Marshall Avenue Newport News VA 23605 tel: (757) 928-6827 fax: (757) 247-1720 : 54-1682144 ,http://achievabledream.nn.k12.va.us/,2 stars,$1430082,Education,Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13938,pervis.blake@nn.k12.va.us
13753,Anderson Ranch Arts Center, 5263 Owl Creek Road Snowmass Village CO 81615 tel: (970) 923-3181 fax: (970) 923-3871 : 23-7267983P.O. Box 5598,http://www.andersonranch.org/,2 stars,$3935706,Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13753,info@andersonranch.org
15279,Angus Foundation, 3201 Frederick Avenue St. Joseph MO 64506 tel: (816) 383-5100 fax: (816) 233-9703 : 36-3084945 ,http://www.angusfoundation.org/fdn/index.html,2 stars,$2296497,Education,Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15279,chorsley@angusfoundation.org
14166,Animal Friends Humane Society, 1820 Princeton Road Hamilton OH 45067 tel: (513) 867-5727 : 31-0588218null,http://www.animalfriendshs.org/,2 stars,$1525540,Animals,Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14166,
5328,Animal Humane Society, 845 Meadow Lane N Golden Valley MN 55422 tel: (763) 489-2210 fax: (763) 522-0933 : 41-0693842 ,http://www.animalhumanesociety.org/,2 stars,$12747735,Animals,Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5328,mgmt@animalhumanesociety.org
6189,Animal Protective Association of Missouri, 1705 South Hanley Road St. Louis MO 63144 tel: (314) 645-4610 fax: (314) 645-3292 : 43-0699783 ,http://www.apamo.org,2 stars,$1824140,Animals,Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6189,development@apamo.org
10657,Anti-Defamation League, 605 Third Avenue New York NY 10158 tel: (212) 885-7700 fax: (212) 867-0779 : 13-1818723P.O. Box 96226,http://www.adl.org,2 stars,$59783611,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10657,contactus@adl.org
5471,Appeal of Conscience Foundation, 119 West 57th Street New York NY 10019 tel: (212) 535-5800 fax: (212) 628-2513 : 52-6062870 ,http://www.appealofconscience.org/,2 stars,$937281,International,International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5471,appealofconscience@msn.com
8669,Appleseed, 727 Fifteenth Street NW 11th Floor Washington DC 20005 tel: (202) 347-7960 fax: (202) 347-7961 : 52-1835698,http://www.appleseednetwork.org,2 stars,$1407103,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8669,give@appleseednetwork.org
9740,Ara Parseghian Medical Research Foundation, 3530 E. Camp Abierto Suite 105 Tucson AZ 85718 tel: (520) 577-5106 fax: (520) 577-5212 : 86-0775966,http://www.parseghian.org/,2 stars,$922997,Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9740,promano@parseghian.org
7388,Arboretum Foundation, 2300 Arboretum Drive East Seattle WA 98112 tel: (206) 325-4510 fax: (206) 325-8893 : 91-0613583 ,http://www.arboretumfoundation.org/,2 stars,$849571,Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7388,info@arboretumfoundation.org
9896,Arby's Foundation, 1155 Perimeter Center West Suite 1200 Atlanta GA 30338 tel: (678) 514-5158 fax: (678) 514-5334 : 58-1692997,http://www.arbysfoundation.org/,2 stars,$5062675,Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9896,info@arbysfoundation.org
9438,Arizona Opera, 1636 North Central Avenue Phoenix AZ 85004 tel: (602) 266-7464 fax: (602) 266-5806 : 23-7169261 ,http://www.azopera.org/,2 stars,$5567748,Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9438,info@azopera.org
