12761,Cancer Survivors' Fund, P.O. Box 792 Missouri City TX 77459 tel: (281) 437-7142 fax: (281) 437-9568 : 76-0608215 ,http://www.cancersurvivorsfund.org,0 stars,$1395693,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12761,csf@cancersurvivorsfund.org
14785,CEC/Seabee Historical Foundation, P.O. Box 657 Gulfport MS 39502 tel: (228) 865-0480 : 58-1998577 null,http://www.seabeehf.org/,0 stars,$1049217,Arts Culture Humanities,Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14785,info@seabeehf.org
5459,Childhood Leukemia Foundation, 807 Mantoloking Road Suite 202 Brick NJ 08723 tel: (888) 253-7109 fax: (732) 920-8859 : 52-1825483,http://www.clf4kids.org,0 stars,$5708672,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5459,contact@clf4kids.org
8195,Children's Charity Fund Inc., 6623 Superior Avenue Suite B Sarasota FL 34231 tel: (800) 643-5787 fax: (941) 923-5947 : 06-1321377,http://www.childrenscharityfund.org/,0 stars,$920501,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8195,ccf21c@aol.com
12735,Children's Leukemia Research Association, 585 Stewart Avenue Suite 18 Garden City NY 11530 tel: (516) 222-1944 fax: (516) 222-0457 : 11-2106778,http://www.childrensleukemia.org,0 stars,$1150561,Health,Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12735,info@childrensleukemia.org
7327,Christian Educational Ministries, P.O. Box 560 Whitehouse TX 75791 tel: (888) 242-5344 fax: (903) 839-9311 : 75-2620990 ,http://www.borntowin.net/,0 stars,$958872,Religion,Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7327,lsw@cemnetwork.com
12314,Coalition to Salute America's Heroes, 552 Fort Evans Road Suite 300 Leesburg VA 20176 tel: (888) 447-2588 fax: (703) 291-4211 : 52-1351773,http://www.saluteheroes.org/,0 stars,$14037038,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12314,info@saluteheroes.org
13040,College Bound, 17316 Edwards Road Suite 180 Cerritos CA 90703 tel: (562) 407-2646 fax: (562) 407-2718 : 95-4604550,http://www.collegeboundca.org,0 stars,$1646861,Education,Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13040,info@collegeboundca.org
8747,The Committee for Missing Children, 934 Stone Mill Run Lawrenceville GA 30046 tel: (800) 525-8204 fax: (678) 376-6268 : 58-2215576 ,http://www.findthekids.org,0 stars,$1894187,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8747,contactus@findthekids.org
13967,Copperhead Charities, 36750 US Hwy. 19 North Palm Harbor FL 34684 tel: (727) 942-5566 : 59-2319162 null,http://www.tampabaychampionship.com/,0 stars,$8292427,Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13967,office@thecopperheads.org
8767,Dakota Indian Foundation, 209 North Main Street Chamberlain SD 57325 tel: (605) 234-5472 fax: (605) 734-5858 : 23-7112391P.O. Box 340,http://www.dakotaindianfoundation.org,0 stars,$1099389,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8767,info@dakotaindianfoundation.org
7234,Defeat Diabetes Foundation, 150 153rd Avenue Suite 300 Madeira Beach FL 33708 tel: (877) 391-5051 : 59-3027985 ,http://www.defeatdiabetes.org/,0 stars,$1160746,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7234,jmandell@DefeatDiabetes.org
10929,Disabled Police Officers Counseling Center, 222 Government Avenue Suite C Niceville FL 32578 tel: (877) 202-2772 : 52-1798881 ,http://www.dpocc.org/,0 stars,$352099,Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10929,morrisont@dpoa.us
10928,Disabled Police Officers of America, 222 Government Avenue Suite C Niceville FL 32578 tel: (850) 729-0009 : 59-3491079null,,0 stars,$1337434,Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10928,
10348,Diskin Orphan Home of Israel, 1533 44th Street Brooklyn NY 11219 tel: (718) 851-2598 : 13-5608399nullnull,,0 stars,$516857,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10348,
13035,Efrat-C.R.I.B., The American Friends of EFRAT-C.R.I.B. 333 West 86th Street #1003 New York NY 10024 tel: (800) 273-4314 : 22-3431457 ,http://www.friendsofefrat.org/,0 stars,$2449432,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13035,efrat@FriendsofEfrat.org
6857,Evangelistic Outreach Ministries, P.O. Box 56 Pedro OH 45659 tel: (800) 767-8713 fax: (740) 532-5855 : 23-7299935,http://www.calvinevans.org/,0 stars,$1116588,Religion,Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6857,
13404,Faith's Hope Foundation, 444 North Harbor Boulevard Suite 200 Fullerton CA 92832 tel: (714) 871-4673 : 30-00394592271 West Malvern Avenue,http://www.faithshopefoundation.org/,0 stars,$3515679,Health,Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13404,fhf@faithshopefoundation.org
3698,Firefighters Charitable Foundation, One West Street Farmingdale NY 11735 tel: (800) 837-3473 : 65-0258322 null,http://www.ffcf.org,0 stars,$7600411,Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3698,ffcf@ffcf.org
7450,FLAME, P.O. Box 590359 San Francisco CA 94159 tel: (415) 356-7801 : 94-3092706 null,http://www.factsandlogic.org/,0 stars,$465341,International,International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7450,kadeemah@aol.com
13564,Friends of MS Charities, 396 West Ironwood Drive Salt Lake City UT 84115 tel: (877) 493-0120 : 87-0620048 null,http://donatemsut.org/Default.aspx,0 stars,$1149299,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13564,service@donatemsut.org
6789,Friends of Noam Shabbos, 1701 45th Street Brooklyn NY 11201 tel: (718) 438-6623 : 22-2284197nullnull,,0 stars,$818997,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6789,nshabbos@aol.com
6363,Garner Ted Armstrong Evangelistic Association, P.O. Box 747 Flint TX 75762 tel: (903) 561-7070 fax: (903) 561-4141 : 75-2741186 ,http://www.garnertedarmstrong.org/,0 stars,$838635,Religion,Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6363,chriscumming@gtatv.org
13027,The Gentle Barn, 15825 Sierra Highway Santa Clarita CA 91390 tel: (661) 252-2440 fax: (661) 251-2440 : 95-4776451 ,http://www.gentlebarn.org,0 stars,$1592592,Animals,Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13027,info@gentlebarn.org
10274,HALT, 1612 K Street NW Suite 1102 Washington DC 20006 tel: (888) 367-4258 fax: (202) 887-9699 : 52-1130207,http://www.halt.org,0 stars,$384609,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10274,HALT@HALT.org
6295,Heart Support of America, 2902 Tazewell Pike Suite G Knoxville TN 37918 tel: (888) 430-9809 fax: (865) 687-5840 : 58-1976599 ,http://www.heartsupportofamerica.org/,0 stars,$2673789,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6295,info@heartsupportofamerica.org
10121,Iditarod Trail Committee, P.O. Box 870800 Wasilla AK 99687 tel: (907) 376-5155 fax: (907) 373-6998 : 92-0043991 ,http://www.iditarod.com,0 stars,$3312062,Environment,Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10121,gbill@iditarod.com
7770,Jerusalem Fellowships, 119 West 72nd Street New York NY 10023 tel: (800) 335-5697 : 13-374064028 Park AvenueAirmont NY 10952,http://jerusalemfellowships.org/,0 stars,$3503125,Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7770,jf@aish.com
13505,Karen Ann Quinlan Charitable Foundation Inc., 99 SPARTA AVE NEWTON  NJ 07860 tel: (800) 882-1117 fax: (973) 383-4739 : 22-3562304 ,http://www.karenannquinlanhospice.org/,0 stars,$1315714,Health,Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13505,info@karenannquinlanhospice.org
8926,Kidney & Urology Foundation of America, 152 Madison Avenue Suite 201 New York NY 10016 tel: (800) 633-6628 fax: (212) 629-5652 : 13-1777413,http://www.kidneyurology.org,0 stars,$697395,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8926,info@kidneyurology.org
9380,Kolel Chibas Jerusalem, 4802-A Twelfth Avenue Brooklyn NY 11219 tel: (866) 787-4520 fax: (718) 633-5783 : 13-5655181 ,http://chibasjerusalem.com/,0 stars,$3065701,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9380,admin@chibasjerusalem.com
5012,Kolel Shomre Hachomos of Jerusalem, 18 Heyward Street Brooklyn NY 11211 tel: (718) 243-2495 : 13-5562271nullnull,,0 stars,$7115291,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5012,
11806,Law Enforcement Education Program, 667 East Big Beaver Road Suite 205 Troy MI 48083 tel: (800) 451-1220 fax: (248) 524-2752 : 38-3385175,http://www.leepusa.com,0 stars,$1440385,Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11806,info@leepusa.com
8149,Law Enforcement Legal Defense Fund, 1611 North Kent Street Suite 901 Arlington VA 22209 tel: (703) 807-1875 fax: (703) 807-2013 : 52-1095066,http://www.policedefense.org/,0 stars,$2572732,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8149,leldf@cox.net
6167,Macomb County Humane Society, 11350 22 Mile Road Utica MI 48317 tel: (586) 731-9210 : 38-6120195null,http://www.humanesocietyofmacomb.org/,0 stars,$1233776,Animals,Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6167,
11741,Matthew Kelly Foundation, 2330 Kemper Lane Cincinnati OH 45206 tel: (513) 221-7700 fax: (513) 221-7710 : 34-1863388 ,http://www.matthewkelly.org/,0 stars,$83668,Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11741,info@matthewkelly.org
12342,Move America Forward, 8795 Folsom Boulevard Suite # 103 Sacramento CA 95826 tel: (916) 441-6197 : 84-1627277 ,http://moveamericaforward.org,0 stars,$1274424,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12342,info@MoveAmericaForward.org
8330,National Association of Chiefs of Police, 6350 Horizon Drive Titusville FL 32780 tel: (321) 264-0911 fax: (321) 264-0033 : 59-1164090 ,http://www.nacoponline.org/,0 stars,$3170390,Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8330,policeinfo@aphf.org
4946,National Cancer Center, 88 Sunnyside Boulevard Suite 307 Plainview NY 11803 tel: (516) 349-0610 fax: (516) 349-1755 : 13-1919715,http://www.nationalcancercenter.org/,0 stars,$3431786,Health,Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4946,info@nationalcancercenter.org
7112,National Caregiving Foundation, 801 North Pitt Street Suite 116 Alexandria VA 22314 tel: (800) 930-1357 : 52-1422395 ,http://www.caregivingfoundation.org/,0 stars,$2411354,Health,Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7112,info@caregivingfoundation.org
8527,National Police Defense Foundation, 21 Kilmer Drive Building 2 Suite F Morganville NJ 07751 tel: (888) 723-3267 fax: (732) 446-3360 : 13-3830191,http://www.npdf.org/,0 stars,$1977891,Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8527,npdf1@aol.com
7591,National Veterans Services Fund Inc., P.O. Box 2465 Darien CT 06820 tel: (800) 521-0198 : 13-3102064 null,http://www.nvsf.org/,0 stars,$9111243,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7591,philvet@NVSF.org
11340,National Vietnam Veterans Foundation, 1919 Northeast 45th Street Suite 223 Ft. Lauderdale FL 33308 tel: (800) 366-1319 : 52-2286034 ,http://nationalvietnamveteransfoundation.org/,0 stars,$4895211,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11340,info@nvvf.org
10930,Panama City Rescue Mission, 609 Allen Ave Panama City FL 32401 tel: (850) 769-0783 : 59-1580961 null,http://pcrmission.org/,0 stars,$1874411,Human Services,Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10930,bbyrd@pcrmission.org
9232,Patrick Henry Center for Individual Liberty, 10440 Balls Ford Road Suite 180 Manassas VA 20109 tel: (703) 257-0140 fax: (703) 257-0142 : 54-1865661,http://www.patrickhenrycenter.com/,0 stars,$343503,Public Benefit,Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9232,info@patrickhenrycenter.com
13298,P'eylim Lev L'Achim, 1034 East 12th Street Brooklyn NY 11230 tel: (718) 258-7760 : 13-5643666nullnull,,0 stars,$2951148,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13298,
3887,Point of View Ministries, 2290 Springlake Drive Suite 107 Dallas TX 75234 tel: (800) 227-1444 : 75-1751385P.O. Box 30,http://www.pointofview.net,0 stars,$1019800,Religion,Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3887,donorservices@pointofview.net
9894,Police Athletic League of New Jersey, 1019 Bloomfield Avenue Suite 2-B West Caldwell NJ 07006 tel: (973) 882-1955 fax: (973) 882-7760 : 22-3101224,http://www.palnj.org/,0 stars,$1210296,Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9894,info@policeathleticleague.org
8335,Police Protective Fund, 1009 West 6th Street #205 Austin TX 78703 tel: (800) 961-9773 fax: (800) 227-1042 : 74-2864446,http://www.policeprotectivefund.org/,0 stars,$5869013,Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8335,ddierks@policeusa.com
14092,Potter's Field Ministries, 914 2nd Street East Whitefish MT 59937 tel: (877) 337-2624 fax: (406) 881-2079 : 68-0569892P.O. Box 300,http://www.pfranch.org,0 stars,$1782235,Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14092,information@pottersfield.org
13811,Rebecca Farm, P.O. Box 595 Whitefish MT 59937 tel: (406) 253-4666 : 81-0530627 null,http://rebeccafarm.org/,0 stars,$1127284,Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13811,alison@rebeccafarm.org
11763,The Retired Enlisted Association Memorial Foundation, 1111 South Abilene Court Aurora CO 80012 tel: (800) 338-9337 fax: (888) 882-0835 : 84-1149039 ,http://www.trea.org/Org/mem_foundation.html,0 stars,$2732792,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11763,treahq@trea.org
10940,The Rusty Staub Foundation, 100 Corporate Plaza Suite 203 Peabody MA 01960 tel: (646) 794-2483 : 13-3340651 ,http://rustystaub.com/rusty-staub-foundation/rusty-staub-foundation-information/,0 stars,$1368621,Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10940,rsfoundation@archny.org
13526,Scottsdale League for the Arts, 7309 East Evans Road Scottsdale AZ 85260 tel: (480) 945-7193 fax: (480) 945-6967 : 94-2562752 ,http://leagueforthearts.org/,0 stars,$1200259,Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13526,info@scottsdaleculinaryfestival.org
7714,SHARE, 1501 Broadway Suite 704A New York NY 10036 tel: (866) 891-2392 fax: (212) 869-3431 : 13-3131914,http://www.sharecancersupport.org/,0 stars,$1190008,Health,Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7714,info@sharecancersupport.org
6462,Shiloh International Ministries, P.O. Box 7157 La Verne CA 91750 tel: (909) 593-2739 : 95-3572055nullnull,,0 stars,$257066,Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6462,
10354,State of Florida Association of Police Athletic/Activities Leagues Inc., P.O. Box 350399 Jacksonville FL 32235 tel: (904) 642-1412 fax: (904) 642-1647 : 59-2588363 ,http://www.sfapal.com/,0 stars,$536014,Human Services,Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10354,FloridaPALOffice@aol.com
14141,The Station of the Cross, 6325 Sheridan Drive Williamsville NY 14221 tel: (877) 888-6279 : 16-1511190null,http://www.thestationofthecross.com/,0 stars,$1297106,Religion,Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14141,
10724,Texas Stampede, 2914 Swiss Avenue Dallas TX 75204 tel: (877) 210-5425 fax: (214) 522-3350 : 75-2877728 ,http://www.texasstampede.org,0 stars,$218316,Public Benefit,Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10724,info@texasstampede.org
11888,Tipitina's Foundation, 4040 Tulane Avenue Suite 6000 New Orleans LA 70119 tel: (504) 309-7934 fax: (504) 309-7928 : 56-2343978,http://tipitinasfoundation.org/,0 stars,$1413051,Arts Culture Humanities,Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11888,foundation@tipitinas.com
7760,Torah Schools for Israel, 40 Exchange Place New York NY 10005 tel: (212) 248-6200 : 13-1965385nullnull,,0 stars,$1483662,International,Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7760,
11251,United Care USA, 613 Colts Neck CT Colleyville TX 76034 tel: (800) 955-8477 fax: (817) 581-7951 : 75-2276201Mail Care USA,http://www.unitedcareusa.org/,0 stars,$2407058,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11251,Info@UnitedCareUSA.org
11054,United States Deputy Sheriff's Association, 319 South Hydraulic Street Suite B Wichita KS 67211 tel: (316) 263-2583 fax: (281) 994-2634 : 76-0485830,http://www.usdsa.org/,0 stars,$2563008,Human Services,Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11054,members@usdeputy.org
14202,Veterans Support Foundation, 8719 Colesville Road Suite 100 Silver Spring MD 20910 tel: (800) 882-1316 fax: (301) 585-5542 : 13-3648561,http://www.vsf-usa.org/,0 stars,$1910406,Human Services,Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14202,info@vsf-usa.org
5417,Walker Cancer Research Institute, 18 North Law Street Aberdeen MD 21001 tel: (410) 272-0775 : 52-1233437 null,http://walkercri.org/,0 stars,$10761022,Health,Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5417,info@walkercri.org
8308,Wishing Well Foundation USA, 3000 West Esplanade Avenue Suite 100 Metairie LA 70002 tel: (888) 663-9474 : 72-1297795 ,http://www.wishingwellusa.org/home0.aspx,0 stars,$1152212,Health,Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8308,wellfoundation52@gmail.com
10029,Yad L'Achim Peyle Israel, 172 1/2 Lee Avenue Brooklyn NY 11211 tel: (718) 624-2003 : 23-7126417nullnull,,0 stars,$1069633,Religion,Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10029,
